pickup_taxizone_id,pickup_hour,pickup_weekday,average_fare,total_rides,total_fare,average_trip_distance,average_percent_tip
209.0,6,6,21.54033773861968,681,14668.970000000001,6.498002936857563,13.16250776434606
209.0,7,0,16.322681265206814,2055,33543.11,4.483391727493917,15.143676537722937
209.0,7,1,15.892028596961573,2238,35566.36,4.192739052725647,16.278126083901103
209.0,7,2,16.292425496688743,2416,39362.5,4.3345033112582785,16.28168764828856
209.0,7,3,16.276765531062125,2495,40610.53,4.349771543086172,16.110449620704
209.0,7,4,17.085419520547944,2336,39911.54,4.7125513698630135,15.86260822673067
209.0,7,5,17.533333333333335,1155,20251.0,5.099766233766233,14.052490773201791
209.0,7,6,18.30018850141376,1061,19416.5,5.472422243166823,13.05438362907098
209.0,8,0,15.65887767584098,3270,51204.530000000006,3.786293577981651,14.831281223607668
209.0,8,1,15.525505132360886,3702,57475.42,3.6169584008643985,15.071697675646256
209.0,8,2,15.845266497461928,3940,62430.35,3.7796649746192896,15.586064889739989
209.0,8,3,15.851235926305016,3908,61946.630000000005,3.7352200614124875,15.845531284662975
209.0,8,4,15.977800417972832,3828,61163.02,3.9171342737722052,15.770605041475386
209.0,8,5,15.052529328953542,2131,32076.94,4.073017362740498,12.96610803608331
209.0,8,6,15.935893210283457,1517,24174.750000000004,4.57342122610415,12.838761323836382
209.0,9,0,15.313761352959599,3193,48896.84,3.459455057939242,14.378948962169595
209.0,9,1,15.535005627462015,3554,55211.41,3.267689926842994,15.273911148124116
209.0,9,2,15.733855766727414,3841,60433.74,3.4455558448320756,15.097855179099389
209.0,9,3,15.82806074184715,4017,63581.32,3.4165421956684097,15.650346808679814
209.0,9,4,17.152176191664587,4007,68728.77,3.528889443473921,15.022930851636897
209.0,9,5,14.491594584430235,2659,38533.149999999994,3.795238811583302,13.436940709250756
209.0,9,6,15.617868442964195,2402,37514.119999999995,4.4125936719400505,13.480663517600803
209.0,10,0,15.435849897189856,2918,45041.81,3.6717546264564764,13.185677359485858
209.0,10,1,15.68283868935098,3174,49777.33000000001,3.4483648393194715,13.509123371332716
209.0,10,2,16.361094306049825,3372,55169.61000000001,3.667461447212337,13.688975893091783
209.0,10,3,16.481265788028555,3642,60024.77,3.759821526633717,14.464421091051785
209.0,10,4,16.277288773148147,3456,56254.31,3.7588831018518514,13.99227695876221
209.0,10,5,14.33758278145695,3322,47629.44999999999,3.650039133052377,14.770159365624675
209.0,10,6,14.384522351500305,3266,46979.85,3.8121769748928354,14.328763564784623
209.0,11,0,16.04457593688363,3042,48807.6,3.9247205785667343,12.186434705224519
209.0,11,1,16.608480975893116,3443,57183.0,3.8838716235840827,13.51415171084978
209.0,11,2,16.759947845182538,3643,61056.48999999999,3.949527861652484,13.659944495188206
209.0,11,3,17.169634715737438,3641,62514.64000000001,3.9819390277396316,13.42918617138526
209.0,11,4,17.175350066050196,3785,65008.7,4.052150594451785,12.774191263797748
209.0,11,5,14.029992609017,4059,56947.740000000005,3.4004582409460458,13.787969805772393
209.0,11,6,14.647565674255691,3997,58546.32,3.7859219414560936,13.430057654867323
209.0,12,0,16.479264056520456,3397,55980.05999999999,4.091357079776274,12.086136511312157
209.0,12,1,16.777557146791516,3631,60919.31,3.934040209308731,12.208674783739102
209.0,12,2,17.221758966244728,3792,65304.91,4.034570147679324,12.588232146083199
209.0,12,3,18.109482715742352,4021,72818.23,4.361631434966426,13.617242617901807
209.0,12,4,17.93209190149784,3939,70634.51,4.313589743589745,12.839390320078573
209.0,12,5,14.541862852151125,4579,66587.19,3.43497706922909,13.373859805957526
209.0,12,6,14.92639902676399,4521,67482.25,3.7488498119884963,13.55312372178477
209.0,13,0,16.559178964314462,3727,61716.06,4.144298363294874,12.134508138541225
209.0,13,1,17.01903796151846,3846,65455.219999999994,4.10483099323973,12.248290328746062
209.0,13,2,17.246449072898145,3937,67899.26999999999,4.191422402844806,13.808198395539229
209.0,13,3,17.897394780155185,4253,76117.62,4.359858923113095,12.658270318561172
209.0,13,4,18.073364764267993,4030,72835.66,4.386173697270472,13.025612132758328
209.0,13,5,15.090579526226737,4728,71348.26000000001,3.6345875634517757,12.664665516164032
209.0,13,6,15.562504444444443,4500,70031.26999999999,3.912371111111111,13.344897006241608
209.0,14,0,16.71712684787792,4194,70111.63,4.200548402479732,12.073907699223609
209.0,14,1,17.254685833526544,4313,74419.45999999999,4.2085022026431735,12.810584478452627
209.0,14,2,17.777970027247953,4404,78294.18,4.299804722979112,13.011380149792403
209.0,14,3,18.526274298056155,4630,85776.65,4.420280777537797,13.036368507563019
209.0,14,4,17.943800203873597,4905,88014.34,4.21886646279307,12.314139412406995
209.0,14,5,14.929121193541794,4893,73048.19,3.559877375843041,12.813556063877906
209.0,14,6,16.21361678507993,4504,73026.13,4.108836589698046,13.329525135264802
209.0,15,0,17.407607748184017,4130,71893.41999999998,4.29198305084746,11.547366743972274
209.0,15,1,17.93560963855422,4150,74432.78000000001,4.293901204819278,12.166967217763055
209.0,15,2,18.661534240038176,4191,78210.48999999999,4.3817131949415415,12.272922664185257
209.0,15,3,19.323920128528805,4357,84194.32,4.422992885012624,12.744762850082278
209.0,15,4,19.235882976468094,4717,90735.66,4.295005299978799,11.854046031848227
209.0,15,5,14.883550366119138,5053,75206.58,3.5085948941223037,12.344026423478967
209.0,15,6,16.225898985538528,4633,75174.59,4.094647096913446,12.726448139496801
209.0,16,0,19.547498771498773,4070,79558.32,4.859597051597052,11.350772313396194
209.0,16,1,20.857295945234338,3798,79216.01000000001,5.092998946814111,11.803519687002465
209.0,16,2,20.63547959448921,3847,79384.69,4.917907460358719,12.56104988109451
209.0,16,3,22.253720598717035,4209,93665.91,5.134283677833214,12.792629936601585
209.0,16,4,20.701629007962133,4647,96200.47000000003,4.662231547234774,12.055440422966042
209.0,16,5,15.386773672521704,4953,76210.69,3.6836967494447808,12.111363485962633
209.0,16,6,16.169160855416084,4302,69559.73,4.10533240353324,12.493097312244224
209.0,17,0,19.122211981566824,4774,91289.44000000002,4.8099329702555496,13.0798959189508
209.0,17,1,20.241669428334717,4828,97726.78000000001,4.945099420049709,12.894864450774623
209.0,17,2,19.770299980646413,5167,102153.14000000001,4.732235339655505,13.26314650034013
209.0,17,3,20.554217974637016,5441,111835.5,4.814387061201987,13.013125217627016
209.0,17,4,19.1056980937661,5823,111252.48000000001,4.377537351880472,13.443662862258822
209.0,17,5,14.987057300655852,5794,86835.01000000001,3.56513634794615,13.485150888851432
209.0,17,6,15.545393887214807,4646,72223.9,3.8701872578562204,13.098043181070963
209.0,18,0,15.301038152610444,4980,76199.17000000001,3.750734939759037,15.307804649381492
209.0,18,1,15.88136407486012,5183,82313.11,3.784252363496044,15.476907639126518
209.0,18,2,15.844582429501086,5532,87652.23000000001,3.68800614605929,15.311224884063115
209.0,18,3,16.467359093086383,6263,103135.07000000002,3.790868593325881,15.621183200564941
209.0,18,4,15.566912751677853,6556,102056.68000000001,3.6126067724222075,15.032409411201968
209.0,18,5,14.51997068353649,6481,94103.93,3.3934099675975937,13.874847679143677
209.0,18,6,15.361541906589892,4689,72030.27,3.803043292812966,13.6277077508007
209.0,19,0,13.95932423924449,4765,66516.18,3.597916054564533,15.934074851434968
209.0,19,1,13.925759446315002,5346,74447.11,3.5179872802095025,16.72123982825466
209.0,19,2,14.570446069469838,5470,79700.34000000001,3.6458574040219394,16.43448379909807
209.0,19,3,14.81794103661436,6309,93486.39,3.53005864637819,16.445926383595115
209.0,19,4,14.423816425120773,6624,95543.36,3.483176328502414,16.16261929232107
209.0,19,5,14.165874083129584,6544,92701.48,3.3320415647921755,14.56424931202139
209.0,19,6,14.595603406326035,4110,59987.93,3.641430656934307,13.53669780892257
209.0,20,0,13.873356672158156,4856,67369.02,3.6351029654036244,16.261752625222307
209.0,20,1,14.379243937232525,5608,80638.8,3.7581044935805994,16.43548335601394
209.0,20,2,14.655489093387867,5868,85998.41,3.792856169052488,16.59100841048613
209.0,20,3,14.96415526472338,6724,100618.98000000001,3.780938429506246,17.079518713878805
209.0,20,4,13.97393052184466,6592,92116.15,3.453346480582525,15.853168081034818
209.0,20,5,13.786121815806661,6124,84426.20999999999,3.3430241672109715,14.99051446672163
209.0,20,6,14.1996875,3968,56344.36,3.602058971774194,14.193794339981267
209.0,21,0,14.507761046166038,5047,73220.67,3.8729284723598174,16.365676325650167
209.0,21,1,14.776614147909969,6220,91910.54000000001,3.904700964630224,17.535446057484265
209.0,21,2,15.030092847816627,6893,103602.43000000001,3.910120412012186,17.68038533080313
209.0,21,3,15.063730734938224,7851,118265.34999999999,3.8465673162654457,16.977082327089512
209.0,21,4,14.372851477024069,7312,105094.29,3.6340153172866536,15.9996239905465
209.0,21,5,13.929552121116542,6341,88327.29,3.4408815644220163,14.98392057578791
209.0,21,6,14.284877419354837,3875,55353.899999999994,3.637605161290323,14.641622436157153
209.0,22,0,14.82800597976081,4348,64472.170000000006,3.9935303587856485,16.11945047565672
209.0,22,1,14.960496522723597,6183,92500.75,3.9837781012453495,16.936677171440408
209.0,22,2,15.289907266646399,6578,100577.01000000001,4.04705533596838,17.094362649878878
209.0,22,3,15.736523166266885,7921,124649.0,4.060516348945842,17.044550005523675
209.0,22,4,14.879624914442163,7305,108695.66,3.79583846680356,16.086671635735534
209.0,22,5,14.229900895140666,6256,89022.26000000001,3.594116048593351,15.281055362359549
209.0,22,6,14.334654391789917,3313,47490.70999999999,3.745581044370662,13.898188080439816
209.0,23,0,14.986451612903226,2945,44135.1,3.9924482173174876,15.635579206111663
209.0,23,1,15.266582017844886,4371,66730.23,4.09787691603752,16.406149694207087
209.0,23,2,15.184676947101309,5123,77791.1,4.024872145227407,16.84047811443289
209.0,23,3,15.770816566309298,6809,107383.49,4.098418269936847,16.88759640099834
209.0,23,4,15.00550314886775,7463,111986.07,3.859970521238109,15.888227080382075
209.0,23,5,14.592662121212122,6600,96311.57,3.726146969696969,15.194659836407608
209.0,23,6,14.650920502092049,2390,35015.7,3.85479079497908,13.299896504214072
210.0,0,0,44.54333333333333,9,400.89,5.98,4.137308039747064
210.0,0,1,75.61769230769231,13,983.03,1.0761538461538462,4.398674854557208
210.0,0,2,21.15,10,211.5,4.374,2.3571428571428568
210.0,0,3,54.378571428571426,14,761.3,7.473571428571428,3.7122837640803446
210.0,0,4,18.537499999999998,24,444.9,3.3208333333333333,23.249950046851218
210.0,0,5,25.835,26,671.71,6.866153846153846,5.7051311218792256
210.0,0,6,19.397241379310344,29,562.52,3.4986206896551724,2.9497829718123443
210.0,1,0,55.625,4,222.5,9.1275,11.059455212152958
210.0,1,1,88.5,13,1150.5,2.4938461538461536,33.591617684640944
210.0,1,2,63.7,5,318.5,1.316,5.83448275862069
210.0,1,3,98.3,5,491.5,2.768,11.593997410406654
210.0,1,4,34.206,10,342.06,3.2840000000000003,34.21249996317822
210.0,1,5,35.32857142857143,21,741.9,5.332380952380952,7.695368130920534
210.0,1,6,16.599999999999998,12,199.2,3.605833333333333,7.455555555555556
210.0,2,0,34.333333333333336,3,103.0,10.806666666666667,7.060606060606061
210.0,2,1,6.166666666666667,3,18.5,1.32,0.0
210.0,2,2,46.3,5,231.5,8.946000000000002,4.2375
210.0,2,3,71.46000000000001,5,357.3,0.268,0.0
210.0,2,4,29.984444444444446,9,269.86,2.0977777777777775,9.079779286675839
210.0,2,5,25.014285714285712,14,350.2,1.73,2.214714779498833
210.0,2,6,17.235294117647058,17,293.0,3.677647058823529,27.846885813148788
210.0,3,0,13.416666666666666,6,80.5,4.205000000000001,0.0
210.0,3,1,31.11,2,62.22,13.05,4.3478260869565215
210.0,3,2,7.257142857142857,7,50.8,0.562857142857143,3.476190476190476
210.0,3,3,25.66,11,282.26,9.17,0.0
210.0,3,4,30.4,5,152.0,8.372,3.1278688524590157
210.0,3,5,26.16842105263158,19,497.2,4.236315789473684,4.059538345252631
210.0,3,6,18.02777777777778,18,324.5,5.819999999999999,78.65067800451214
210.0,4,0,25.336000000000002,5,126.68,9.544,0.0
210.0,4,1,17.366666666666667,6,104.2,2.103333333333333,0.0
210.0,4,2,14.75,6,88.5,5.096666666666667,0.0
210.0,4,3,22.997999999999998,20,459.96,5.3375,0.0
210.0,4,4,20.447,10,204.47,3.177,0.0
210.0,4,5,28.749411764705883,17,488.74,5.296470588235294,6.964853866074732
210.0,4,6,18.558823529411764,17,315.5,3.556470588235294,4.9996731179242415
210.0,5,0,31.562692307692302,26,820.6299999999999,10.509615384615385,0.0
210.0,5,1,25.83586206896552,29,749.24,8.962413793103448,0.5305565039262546
210.0,5,2,25.016363636363636,33,825.54,7.870606060606061,0.46601941747572817
210.0,5,3,25.511,20,510.21999999999997,7.765000000000001,0.7666666666666668
210.0,5,4,33.60870967741935,31,1041.87,5.550645161290324,1.838735458090297
210.0,5,5,22.354,20,447.08,7.219500000000001,1.7976190476190474
210.0,5,6,35.581538461538464,26,925.12,8.879615384615386,9.200290815383676
210.0,6,0,36.129230769230766,143,5166.48,11.726433566433565,0.6179137483485311
210.0,6,1,37.43431654676259,139,5203.37,12.433309352517988,0.5788600655159021
210.0,6,2,37.727588235294114,170,6413.69,12.28664705882353,0.6345373737681841
210.0,6,3,38.44012195121952,164,6304.18,12.32439024390244,0.830994306514933
210.0,6,4,36.723719512195125,164,6022.6900000000005,11.492865853658534,2.3552455459735424
210.0,6,5,27.076400000000003,25,676.9100000000001,7.9316,0.6218181818181818
210.0,6,6,24.226315789473684,19,460.3,4.310526315789473,0.21052631578947367
210.0,7,0,38.54398305084746,118,4548.1900000000005,10.80127118644068,6.858328544434179
210.0,7,1,37.87078571428572,140,5301.910000000001,10.290571428571429,0.4483928571428571
210.0,7,2,37.90422535211268,142,5382.400000000001,10.576408450704225,1.0647438996304834
210.0,7,3,38.1937984496124,129,4927.0,10.489457364341085,1.3506018881245616
210.0,7,4,42.55876923076924,130,5532.64,13.096923076923076,0.35657668903105005
210.0,7,5,27.04098765432099,81,2190.32,8.668024691358024,1.1668684412587296
210.0,7,6,22.93309090909091,55,1261.3200000000002,7.627272727272727,1.4036556790815888
210.0,8,0,35.546347826086965,115,4087.830000000001,9.14991304347826,1.066031737912731
210.0,8,1,32.982830188679245,106,3496.18,7.956415094339621,1.8816739382072198
210.0,8,2,37.38369047619048,84,3140.2300000000005,10.234642857142857,2.8809828622959204
210.0,8,3,37.10556521739131,115,4267.14,9.591304347826089,1.9207319560756302
210.0,8,4,37.35723404255319,94,3511.58,9.778404255319149,1.3678215251998587
210.0,8,5,23.268961038961038,77,1791.71,6.64103896103896,1.2316611730173426
210.0,8,6,26.1990625,64,1676.74,6.78984375,0.7389085695006747
210.0,9,0,30.66033333333333,90,2759.43,8.545666666666667,2.1334943000277318
210.0,9,1,37.34197674418604,86,3211.41,9.576046511627906,1.2133613792411437
210.0,9,2,35.95622448979592,98,3523.71,8.069693877551021,1.160617711127035
210.0,9,3,30.949895833333333,96,2971.19,8.056041666666667,1.3726351242658092
210.0,9,4,31.61252747252747,91,2876.74,8.738461538461538,1.986326556120103
210.0,9,5,27.560298507462687,67,1846.54,8.097611940298506,1.3854332801701223
210.0,9,6,25.959181818181822,110,2855.51,6.308818181818181,2.0751805714036293
210.0,10,0,30.17168421052632,95,2866.3100000000004,8.017894736842104,1.8398435147264511
210.0,10,1,33.78886363636364,88,2973.42,7.995795454545455,1.0586669876166785
210.0,10,2,30.881777777777774,90,2779.3599999999997,8.11188888888889,2.258506737588489
210.0,10,3,30.05432098765433,81,2434.4000000000005,7.869135802469136,1.392147296541543
210.0,10,4,35.81230769230769,65,2327.7999999999997,7.534461538461538,1.2060738435758154
210.0,10,5,27.41491803278689,61,1672.3100000000002,6.882131147540983,1.8649836231591286
210.0,10,6,29.524415584415586,77,2273.38,7.845194805194806,2.2246719343569157
210.0,11,0,26.626666666666665,72,1917.12,7.3075,1.8516347802477395
210.0,11,1,34.532526315789475,95,3280.59,10.52021052631579,1.6588583334907137
210.0,11,2,30.022454545454544,110,3302.47,8.397363636363636,1.7693697548709852
210.0,11,3,32.57073170731707,82,2670.8,9.402439024390242,1.1488199717991625
210.0,11,4,27.078701298701297,77,2085.06,7.503636363636365,2.987258512904887
210.0,11,5,28.76779661016949,59,1697.3,8.862711864406782,2.516861104996698
210.0,11,6,26.32,84,2210.88,6.656666666666666,1.7937629630533767
210.0,12,0,27.43661971830986,71,1948.0,7.980985915492957,2.6862636300094427
210.0,12,1,29.19151162790698,86,2510.4700000000003,7.911744186046513,0.5688530491756066
210.0,12,2,28.27114942528736,87,2459.59,7.878620689655172,2.306097249531824
210.0,12,3,28.189069767441865,86,2424.26,7.132093023255813,3.096174054084091
210.0,12,4,32.60413043478261,92,2999.58,8.7875,2.83287236989424
210.0,12,5,25.316037735849058,53,1341.75,7.626037735849057,2.982451461191558
210.0,12,6,21.27657894736842,76,1617.02,5.623552631578948,3.8087559533731836
210.0,13,0,25.690875,80,2055.27,5.897749999999999,1.9976928281392041
210.0,13,1,22.015729166666663,96,2113.5099999999998,5.267499999999999,1.4223987518652959
210.0,13,2,27.218297872340425,94,2558.52,6.978297872340426,1.4868960744629265
210.0,13,3,29.99670731707317,82,2459.73,6.828658536585366,3.2427035247359868
210.0,13,4,26.835652173913044,92,2468.88,5.710434782608695,1.218788467874667
210.0,13,5,25.672295081967217,61,1566.0100000000002,7.149344262295081,4.708623036262553
210.0,13,6,27.08673076923077,52,1408.51,7.3826923076923086,2.7904013816662854
210.0,14,0,27.590500000000002,80,2207.2400000000002,8.03325,1.703932151331981
210.0,14,1,29.340967741935486,62,1819.14,6.754838709677419,2.6109183126062345
210.0,14,2,30.172459016393443,61,1840.52,7.589672131147541,1.2964993505012792
210.0,14,3,23.96379310344828,87,2084.8500000000004,5.745977011494252,0.9652558962903789
210.0,14,4,27.569855072463767,69,1902.32,7.4992753623188415,1.9223821590733834
210.0,14,5,25.77279069767442,43,1108.23,6.330697674418604,1.8542415470200049
210.0,14,6,22.798333333333332,54,1231.11,5.428703703703705,5.641190588514097
210.0,15,0,21.928431372549017,51,1118.35,4.840980392156863,1.4521398929676073
210.0,15,1,25.945217391304347,69,1790.2199999999998,6.317391304347826,7.268141789759773
210.0,15,2,30.929375000000004,48,1484.6100000000001,6.593958333333334,0.7356533426834969
210.0,15,3,29.54526315789473,76,2245.4399999999996,7.643026315789474,2.6004483596220225
210.0,15,4,22.411694915254238,59,1322.29,4.644745762711864,1.6597179948651302
210.0,15,5,26.394418604651165,43,1134.96,7.01418604651163,0.8148037009252312
210.0,15,6,19.012363636363638,55,1045.68,4.106363636363636,1.6499728146786972
210.0,16,0,29.74851851851852,27,803.21,6.633703703703704,0.0
210.0,16,1,31.559302325581395,43,1357.05,8.589767441860465,2.7663003222992653
210.0,16,2,30.459111111111113,45,1370.66,7.486888888888889,1.1477574149987941
210.0,16,3,26.43904761904762,42,1110.44,6.38,2.9532852660286975
210.0,16,4,32.16162162162162,37,1189.98,7.65108108108108,0.14619164619164618
210.0,16,5,38.41216216216216,37,1421.25,10.83054054054054,1.0266868266868265
210.0,16,6,21.660952380952384,42,909.7600000000001,5.675714285714285,2.1732259570494867
210.0,17,0,34.186279069767444,43,1470.01,7.988372093023255,2.3246221646277183
210.0,17,1,33.5947619047619,42,1410.98,6.671428571428573,2.0118882727578375
210.0,17,2,26.709736842105265,38,1014.97,6.3168421052631585,2.650277239071915
210.0,17,3,27.931219512195117,41,1145.1799999999998,6.606341463414633,2.085439763488544
210.0,17,4,28.44058823529412,34,966.98,6.478823529411765,1.0413943355119828
210.0,17,5,25.26955555555556,45,1137.13,7.214666666666667,3.7239463590340782
210.0,17,6,26.464444444444446,36,952.72,6.263611111111112,2.834381737360461
210.0,18,0,32.68034482758621,29,947.73,8.326206896551724,2.2065756082997465
210.0,18,1,31.731034482758623,29,920.2,8.348620689655172,1.143159977388355
210.0,18,2,28.19027027027027,37,1043.04,7.259189189189189,2.0335850556438793
210.0,18,3,30.289729729729736,37,1120.7200000000003,7.967567567567568,18.08108108108108
210.0,18,4,25.230227272727276,44,1110.13,5.946818181818182,1.96369395711501
210.0,18,5,23.89,30,716.7,5.320666666666666,2.2983360380828737
210.0,18,6,19.5188,25,487.96999999999997,4.9516,3.9558823529411766
210.0,19,0,21.77896551724138,29,631.59,5.495517241379312,2.572622779519331
210.0,19,1,27.141428571428573,28,759.96,7.5649999999999995,0.7610389610389612
210.0,19,2,28.967333333333332,15,434.51,7.940666666666666,15.05238198421297
210.0,19,3,50.43315789473685,19,958.2300000000001,6.928421052631578,2.449928525016244
210.0,19,4,25.3771875,32,812.07,5.578749999999999,1.6111994704568229
210.0,19,5,33.465,24,803.1600000000001,10.067083333333331,1.7865961199294533
210.0,19,6,17.25,27,465.75,3.1718518518518515,8.144298935148607
210.0,20,0,60.653999999999996,25,1516.35,14.354800000000001,7.081013884381892
210.0,20,1,27.367,20,547.34,6.462000000000001,1.036111111111111
210.0,20,2,23.51125,24,564.27,5.070833333333333,5.219476346867057
210.0,20,3,25.55473684210526,19,485.53999999999996,7.742105263157894,2.0017108766030245
210.0,20,4,35.04529411764706,17,595.77,6.42,3.223083307397033
210.0,20,5,23.781599999999997,25,594.54,6.258399999999999,0.4444444444444444
210.0,20,6,25.09545454545454,22,552.0999999999999,4.205909090909091,6.379343395004906
210.0,21,0,17.793181818181818,22,391.45,3.9736363636363636,3.8564505724883085
210.0,21,1,22.617499999999996,24,542.8199999999999,4.5825000000000005,2.0202020202020203
210.0,21,2,21.996666666666666,15,329.95,3.3213333333333335,13.57070610255826
210.0,21,3,24.975263157894737,19,474.53000000000003,6.25578947368421,2.304824561403509
210.0,21,4,32.882222222222225,18,591.88,9.207222222222223,0.29333333333333333
210.0,21,5,40.00368421052631,19,760.0699999999999,11.73842105263158,2.152035545280497
210.0,21,6,33.418181818181814,11,367.59999999999997,2.9272727272727277,3.24375
210.0,22,0,28.0875,8,224.7,8.62625,9.727217109920113
210.0,22,1,30.7225,24,737.34,6.985,9.440538575556305
210.0,22,2,31.549999999999997,13,410.15,8.821538461538463,3.0135875520490902
210.0,22,3,28.488888888888887,18,512.8,5.606111111111111,6.757762753007039
210.0,22,4,27.86521739130435,23,640.9,5.840869565217392,3.829091202681897
210.0,22,5,24.807692307692307,13,322.5,7.570000000000001,0.0
210.0,22,6,27.866666666666667,9,250.8,2.532222222222222,2.839506172839506
210.0,23,0,29.698947368421052,19,564.28,5.152631578947369,1.669214263326663
210.0,23,1,17.627058823529413,17,299.66,4.570588235294117,2.2888232633623327
210.0,23,2,26.311111111111114,18,473.6,4.568333333333333,3.6430804205740266
210.0,23,3,27.088124999999998,16,433.40999999999997,5.3825,2.8908496732026143
210.0,23,4,29.863636363636363,22,657.0,9.30090909090909,2.528409090909091
210.0,23,5,37.011153846153846,26,962.29,7.110384615384616,3.5566745461111657
210.0,23,6,24.127333333333333,15,361.90999999999997,6.016000000000001,0.8241758241758241
211.0,0,0,12.071598877980366,5704,68856.40000000001,3.046530504908837,13.952259622804311
211.0,0,1,11.637758007117437,6744,78485.04,2.877130782918149,15.542162958097128
211.0,0,2,11.413833418497703,9785,111684.36000000002,2.776654062340318,16.061930832239458
211.0,0,3,11.593194122814023,12523,145181.57,2.7824610716282043,16.96122223797513
211.0,0,4,11.614788423362238,19142,222330.27999999997,2.6805924145857274,17.053283600605493
211.0,0,5,11.584105147174565,25412,294375.28,2.521042027388634,17.127258053700306
211.0,0,6,11.488496659667877,26195,300941.17000000004,2.502831456384806,16.59757640780853
211.0,1,0,12.565507499128007,2867,36025.31,3.2577921171956756,13.127884397802665
211.0,1,1,12.79552,3125,39986.0,3.343007999999999,14.777610757623306
211.0,1,2,12.021767810026386,4548,54675.0,3.070872911169745,15.28028056468375
211.0,1,3,11.71075957620212,6135,71845.51000000001,2.927955990220048,16.743000501235816
211.0,1,4,11.250135222150675,12424,139771.68,2.7134320669671603,16.89247631062413
211.0,1,5,11.024626249354792,21311,234945.81,2.5348496081835674,17.059879750327053
211.0,1,6,11.121512957317071,23616,262645.64999999997,2.565311653116533,16.751524895346897
211.0,2,0,13.652022106631987,1538,20996.809999999998,3.5851040312093625,11.784646896225215
211.0,2,1,12.876074324324325,1480,19056.59,3.3647702702702693,14.266711298606
211.0,2,2,12.605631803123522,2113,26635.7,3.3186038807382863,15.345578069317485
211.0,2,3,12.214314314314315,2997,36606.3,3.141161161161161,15.03739624478102
211.0,2,4,11.399108569638102,6383,72760.51000000001,2.8280150399498662,15.735600220239716
211.0,2,5,11.02504393208694,15137,166886.09,2.63406751668098,17.00093231746635
211.0,2,6,10.93996835843564,15802,172873.38,2.615243640045562,16.78835899754152
211.0,3,0,14.61681772406848,993,14514.5,4.048690835850957,11.447321353833203
211.0,3,1,13.30705882352941,935,12442.099999999999,3.5790695187165777,13.249259555624405
211.0,3,2,13.398927613941018,1119,14993.399999999998,3.672073279714031,13.536726421423909
211.0,3,3,13.155929648241205,1393,18326.21,3.529145728643217,14.950144520086196
211.0,3,4,12.728631338162408,2623,33387.2,3.3778497903164326,14.478161510087237
211.0,3,5,11.995572108162243,7988,95820.62999999999,3.0169341512268395,16.27983815971124
211.0,3,6,11.761304301870837,9461,111273.69999999998,2.954411795793255,16.026580790291106
211.0,4,0,18.603530534351144,1048,19496.5,5.330448473282442,11.140679483142435
211.0,4,1,17.059533169533168,814,13886.46,4.841375921375921,11.90147695476018
211.0,4,2,16.145938529088912,911,14708.95,4.604676180021954,11.266953045060433
211.0,4,3,17.04624293785311,1062,18103.11,4.935696798493409,14.931738613606086
211.0,4,4,15.720423011844332,1773,27872.31,4.358296672306825,13.028370984242311
211.0,4,5,13.84088410991637,4185,57924.100000000006,3.67753166069295,14.829548220886828
211.0,4,6,13.982269798378715,4811,67268.7,3.7720286842652255,14.08863176179423
211.0,5,0,18.25107913669065,1390,25369.0,5.344482014388489,13.62425199417301
211.0,5,1,15.785805626598465,1173,18516.75,4.495029838022165,14.639521277548742
211.0,5,2,15.806020569620253,1264,19978.81,4.473860759493672,14.446999760082171
211.0,5,3,16.74247355573637,1229,20576.5,4.814393816110659,14.697893107064443
211.0,5,4,17.783441215323645,1514,26924.13,5.16168428005284,15.2204345106533
211.0,5,5,14.876066140177691,2026,30138.910000000003,4.17220631786772,12.694814291946004
211.0,5,6,15.614965652600588,2038,31823.3,4.323842001962708,11.50285610234306
211.0,6,0,13.951640759930916,2895,40390.0,3.79025561312608,15.220568230855298
211.0,6,1,12.439827160493829,2835,35266.91,3.19489947089947,15.35121071590897
211.0,6,2,13.291069221260816,3236,43009.9,3.4906582200247227,15.418648275132162
211.0,6,3,13.211822294022618,3095,40890.590000000004,3.470164781906301,15.674024419334959
211.0,6,4,14.592064764347548,3119,45512.65,3.8808143635780707,16.094342119865686
211.0,6,5,15.104371191135735,1805,27263.390000000003,4.118127423822714,11.960132870184438
211.0,6,6,16.842424242424244,1485,25011.0,4.7417845117845125,12.063447778219048
211.0,7,0,12.259911759063879,5213,63910.920000000006,2.9036946096297718,15.905938975081044
211.0,7,1,11.731471471471473,5994,70318.44,2.661848515181849,16.531283007403164
211.0,7,2,11.433745851114272,6327,72341.31,2.568975817923185,17.12157800147611
211.0,7,3,11.67465910855723,6439,75173.13,2.6452244137288403,16.940140050904922
211.0,7,4,11.960678456591639,6220,74395.42,2.770752411575561,16.806080472780767
211.0,7,5,11.89003367003367,2673,31782.06,3.077583239805462,14.412113319793672
211.0,7,6,14.677597847358122,2044,30001.010000000002,4.128899217221135,13.746330573375575
211.0,8,0,11.474474580251263,8517,97728.1,2.3256909709991778,17.20117402003828
211.0,8,1,11.185728437062236,9994,111790.17,2.156466880128076,17.55455444873544
211.0,8,2,11.274260552986323,10163,114580.31,2.2165689264980806,17.89369831376035
211.0,8,3,11.384783685915762,10494,119471.92000000001,2.2218963217076433,17.859825065301397
